order	family	subfamily	genus	clade	species	common_name	gaa_name	synonymies	itis_names	aweb_uid	uri/guid	taxon_notes_public
Anura	Strabomantidae	Strabomantinae	Pristimantis		tubernasus		Pristimantis tubernasus		Eleutherodactylus tubernasus	3254	http://amphibiaweb.org/species/3254	
Anura	Strabomantidae	Strabomantinae	Pristimantis		tungurahua					7607	http://amphibiaweb.org/species/7607	
Anura	Strabomantidae	Strabomantinae	Pristimantis		turik					7228	http://amphibiaweb.org/species/7228	
Anura	Strabomantidae	Strabomantinae	Pristimantis		turpinorum		Pristimantis turpinorum		Eleutherodactylus turpinorum	6160	http://amphibiaweb.org/species/6160	
Anura	Strabomantidae	Strabomantinae	Pristimantis		turumiquirensis		Pristimantis turumiquirensis		Eleutherodactylus turumiquirensis	3256	http://amphibiaweb.org/species/3256	
Anura	Strabomantidae	Strabomantinae	Pristimantis		uisae		Pristimantis uisae		Eleutherodactylus uisae	6600	http://amphibiaweb.org/species/6600	
Anura	Strabomantidae	Strabomantinae	Pristimantis		unistrigatus		Pristimantis unistrigatus		Eleutherodactylus lehmanni, Eleutherodactylus unistrigatus, Syrrhophus coeruleus	3258	http://amphibiaweb.org/species/3258	
Anura	Strabomantidae	Strabomantinae	Pristimantis		uranobates		Pristimantis uranobates		Eleutherodactylus uranobates	3260	http://amphibiaweb.org/species/3260	
Anura	Strabomantidae	Strabomantinae	Pristimantis		urichi		Pristimantis urichi		Eleutherodactylus urichi, Hylodes urichi	3261	http://amphibiaweb.org/species/3261	
Anura	Strabomantidae	Strabomantinae	Pristimantis		vanadise		Pristimantis vanadise		Eleutherodactylus vanadise	3262	http://amphibiaweb.org/species/3262	
Anura	Strabomantidae	Strabomantinae	Pristimantis		variabilis		Pristimantis variabilis		Eleutherodactylus variabilis	3263	http://amphibiaweb.org/species/3263	
Anura	Strabomantidae	Strabomantinae	Pristimantis		veletis		Pristimantis veletis		Eleutherodactylus veletis	5597	http://amphibiaweb.org/species/5597	
Anura	Strabomantidae	Strabomantinae	Pristimantis		ventrigranulosus					7804	http://amphibiaweb.org/species/7804	
Anura	Strabomantidae	Strabomantinae	Pristimantis		ventriguttatus		Pristimantis ventriguttatus			7030	http://amphibiaweb.org/species/7030	
Anura	Strabomantidae	Strabomantinae	Pristimantis		ventrimarmoratus		Pristimantis ventrimarmoratus		Eleutherodactylus ventrimarmoratus, Eleutherodactylus ventrivittatus, Hylodes ventrimarmoratus	3268	http://amphibiaweb.org/species/3268	
Anura	Strabomantidae	Strabomantinae	Pristimantis		verecundus		Pristimantis verecundus		Eleutherodactylus verecundus	3269	http://amphibiaweb.org/species/3269	
Anura	Strabomantidae	Strabomantinae	Pristimantis		vermiculatus					7007	http://amphibiaweb.org/species/7007	
Anura	Strabomantidae	Strabomantinae	Pristimantis		versicolor		Pristimantis versicolor		Eleutherodactylus versicolor	3272	http://amphibiaweb.org/species/3272	
Anura	Strabomantidae	Strabomantinae	Pristimantis		vertebralis		Pristimantis vertebralis		Eleutherodactylus vertebralis	3273	http://amphibiaweb.org/species/3273	
Anura	Strabomantidae	Strabomantinae	Pristimantis		vicarius		Pristimantis vicarius		Eleutherodactylus vicarius	3274	http://amphibiaweb.org/species/3274	
Anura	Strabomantidae	Strabomantinae	Pristimantis		vidua		Pristimantis vidua		Eleutherodactylus vidua	3275	http://amphibiaweb.org/species/3275	
Anura	Strabomantidae	Strabomantinae	Pristimantis		viejas		Pristimantis viejas		Eleutherodactylus viejas	5453	http://amphibiaweb.org/species/5453	
Anura	Strabomantidae	Strabomantinae	Pristimantis		vilarsi		Pristimantis vilarsi		Eleutherodactylus brachypodius, Eleutherodactylus rosmelinus, Eleutherodactylus vilarsi	3276	http://amphibiaweb.org/species/3276	
Anura	Strabomantidae	Strabomantinae	Pristimantis		vilcabambae		Pristimantis vilcabambae			7037	http://amphibiaweb.org/species/7037	
Anura	Strabomantidae	Strabomantinae	Pristimantis		vinhai		Ischnocnema vinhai		Eleutherodactylus vinhai	3277	http://amphibiaweb.org/species/3277	
Anura	Strabomantidae	Strabomantinae	Pristimantis		viridicans		Pristimantis viridicans		Eleutherodactylus viridicans	3278	http://amphibiaweb.org/species/3278	
Anura	Strabomantidae	Strabomantinae	Pristimantis		viridis		Pristimantis viridis		Eleutherodactylus viridis	5598	http://amphibiaweb.org/species/5598	
Anura	Strabomantidae	Strabomantinae	Pristimantis		w-nigrum		Pristimantis w-nigrum		Eleutherodactylus buergeri, Eleutherodactylus w-nigrum, Hylodes w-nigrum	3281	http://amphibiaweb.org/species/3281	
Anura	Strabomantidae	Strabomantinae	Pristimantis		wagteri		Pristimantis wagteri			6964	http://amphibiaweb.org/species/6964	
Anura	Strabomantidae	Strabomantinae	Pristimantis		walkeri		Pristimantis walkeri		Eleutherodactylus walkeri	3282	http://amphibiaweb.org/species/3282	
Anura	Strabomantidae	Strabomantinae	Pristimantis		waoranii		Pristimantis waoranii			6947	http://amphibiaweb.org/species/6947	
Anura	Strabomantidae	Strabomantinae	Pristimantis		wiensi		Pristimantis wiensi		Eleutherodactylus wiensi	3286	http://amphibiaweb.org/species/3286	
Anura	Strabomantidae	Strabomantinae	Pristimantis		xeniolum		Pristimantis xeniolum		Eleutherodactylus xeniolum	5840	http://amphibiaweb.org/species/5840	
Anura	Strabomantidae	Strabomantinae	Pristimantis		xestus		Pristimantis xestus		Eleutherodactylus xestus	3288	http://amphibiaweb.org/species/3288	
Anura	Strabomantidae	Strabomantinae	Pristimantis		xylochobates		Pristimantis xylochobates		Eleutherodactylus xylochobates	5599	http://amphibiaweb.org/species/5599	
Anura	Strabomantidae	Strabomantinae	Pristimantis		yaviensis		Pristimantis yaviensis		Eleutherodactylus yaviensis	3290	http://amphibiaweb.org/species/3290	
Anura	Strabomantidae	Strabomantinae	Pristimantis		yukpa					7227	http://amphibiaweb.org/species/7227	
Anura	Strabomantidae	Strabomantinae	Pristimantis		yumbo					7601	http://amphibiaweb.org/species/7601	
Anura	Strabomantidae	Strabomantinae	Pristimantis		yuruaniensis					7145	http://amphibiaweb.org/species/7145	
Anura	Strabomantidae	Strabomantinae	Pristimantis		yustizi		Pristimantis yustizi			6601	http://amphibiaweb.org/species/6601	
Anura	Strabomantidae	Strabomantinae	Pristimantis		zeuctotylus		Pristimantis zeuctotylus		Eleutherodactylus zeuctotylus	3292	http://amphibiaweb.org/species/3292	
Anura	Strabomantidae	Strabomantinae	Pristimantis		zimmermanae		Pristimantis zimmermanae		Eleutherodactylus zimmermanae	3294	http://amphibiaweb.org/species/3294	
Anura	Strabomantidae	Strabomantinae	Pristimantis		zoilae		Pristimantis zoilae			6952	http://amphibiaweb.org/species/6952	
Anura	Strabomantidae	Strabomantinae	Pristimantis		zophus		Pristimantis zophus		Eleutherodactylus zophus	5454	http://amphibiaweb.org/species/5454	
Anura	Strabomantidae	Strabomantinae	Strabomantis		anatipes		Strabomantis anatipes		Eleutherodactylus anatipes	2764	http://amphibiaweb.org/species/2764	
Anura	Strabomantidae	Strabomantinae	Strabomantis		anomalus		Strabomantis anomalus		Eleutherodactylus anomalus	2772	http://amphibiaweb.org/species/2772	
Anura	Strabomantidae	Strabomantinae	Strabomantis		aramunha		Strabomantis aramunha			7113	http://amphibiaweb.org/species/7113	
Anura	Strabomantidae	Strabomantinae	Strabomantis		biporcatus		Strabomantis biporcatus		Eleutherodactylus biporcatus, Eleutherodactylus maussi, Hylodes maussi	2805	http://amphibiaweb.org/species/2805	
Anura	Strabomantidae	Strabomantinae	Strabomantis		bufoniformis		Strabomantis bufoniformis		Eleutherodactylus bufoniformis	2822	http://amphibiaweb.org/species/2822	
Anura	Strabomantidae	Strabomantinae	Strabomantis		cadenai		Strabomantis cadenai		Eleutherodactylus cadenai	2825	http://amphibiaweb.org/species/2825	
Anura	Strabomantidae	Strabomantinae	Strabomantis		cerastes		Strabomantis cerastes		Eleutherodactylus cerastes	2840	http://amphibiaweb.org/species/2840	
Anura	Strabomantidae	Strabomantinae	Strabomantis		cheiroplethus		Strabomantis cheiroplethus		Eleutherodactylus cheiroplethus	2845	http://amphibiaweb.org/species/2845	
Anura	Strabomantidae	Strabomantinae	Strabomantis		cornutus		Strabomantis cornutus		Eleutherodactylus cornutus, Limnophys cornutus, Limnophys napaeus	2859	http://amphibiaweb.org/species/2859	
Anura	Strabomantidae	Strabomantinae	Strabomantis		helonotus		Strabomantis helonotus		Eleutherodactylus helonotus	2962	http://amphibiaweb.org/species/2962	
Anura	Strabomantidae	Strabomantinae	Strabomantis		ingeri		Strabomantis ingeri		Amblyphrynus ingeri, Eleutherodactylus ingeri	2977	http://amphibiaweb.org/species/2977	
Anura	Strabomantidae	Strabomantinae	Strabomantis		laticorpus		Strabomantis laticorpus		Eleutherodactylus laticorpus	5753	http://amphibiaweb.org/species/5753	
Anura	Strabomantidae	Strabomantinae	Strabomantis		necerus		Strabomantis necerus		Eleutherodactylus necerus	3076	http://amphibiaweb.org/species/3076	
Anura	Strabomantidae	Strabomantinae	Strabomantis		necopinus		Strabomantis necopinus		Eleutherodactylus necopinus	5760	http://amphibiaweb.org/species/5760	
Anura	Strabomantidae	Strabomantinae	Strabomantis		ruizi		Strabomantis ruizi		Eleutherodactylus ruizi	3190	http://amphibiaweb.org/species/3190	
Anura	Strabomantidae	Strabomantinae	Strabomantis		sulcatus		Strabomantis sulcatus		Eleutherodactylus koki, Eleutherodactylus macrocephalus, Eleutherodactylus sulcatus	3228	http://amphibiaweb.org/species/3228	
Anura	Strabomantidae	Strabomantinae	Strabomantis		zygodactylus		Strabomantis zygodactylus		Eleutherodactylus zygodactylus	3296	http://amphibiaweb.org/species/3296	
Anura	Telmatobiidae		Batrachophrynus		brachydactylus		Batrachophrynus brachydactylus			2577	http://amphibiaweb.org/species/2577	
Anura	Telmatobiidae		Batrachophrynus		macrostomus		Batrachophrynus macrostomus			2578	http://amphibiaweb.org/species/2578	
Anura	Telmatobiidae		Telmatobius		arequipensis		Telmatobius arequipensis			2684	http://amphibiaweb.org/species/2684	
Anura	Telmatobiidae		Telmatobius		atacamensis		Telmatobius atacamensis			2685	http://amphibiaweb.org/species/2685	
Anura	Telmatobiidae		Telmatobius		atahualpai		Telmatobius atahualpai			2686	http://amphibiaweb.org/species/2686	
Anura	Telmatobiidae		Telmatobius		bolivianus		Telmatobius bolivianus		Telmatobius ifornoi	6738	http://amphibiaweb.org/species/6738	
Anura	Telmatobiidae		Telmatobius		brevipes		Telmatobius brevipes			2687	http://amphibiaweb.org/species/2687	
Anura	Telmatobiidae		Telmatobius		brevirostris		Telmatobius brevirostris			2688	http://amphibiaweb.org/species/2688	
Anura	Telmatobiidae		Telmatobius		carrillae		Telmatobius carrillae		Telmatobius carillae	2689	http://amphibiaweb.org/species/2689	
Anura	Telmatobiidae		Telmatobius		ceiorum		Telmatobius ceiorum			2690	http://amphibiaweb.org/species/2690	
Anura	Telmatobiidae		Telmatobius		chusmisensis		Telmatobius chusmisensis			6748	http://amphibiaweb.org/species/6748	
Anura	Telmatobiidae		Telmatobius		cirrhacelis		Telmatobius cirrhacelis			2691	http://amphibiaweb.org/species/2691	
Anura	Telmatobiidae		Telmatobius		colanensis		Telmatobius colanensis			2692	http://amphibiaweb.org/species/2692	
Anura	Telmatobiidae		Telmatobius		contrerasi		Telmatobius contrerasi			2693	http://amphibiaweb.org/species/2693	
Anura	Telmatobiidae		Telmatobius		culeus	Titicaca Water Frog	Telmatobius culeus		Telmatobius albiventris, Telmatobius crawfordi	2695	http://amphibiaweb.org/species/2695	
Anura	Telmatobiidae		Telmatobius		dankoi		Telmatobius dankoi			5974	http://amphibiaweb.org/species/5974	
Anura	Telmatobiidae		Telmatobius		degener		Telmatobius degener			6297	http://amphibiaweb.org/species/6297	
Anura	Telmatobiidae		Telmatobius		edaphonastes		Telmatobius edaphonastes			2696	http://amphibiaweb.org/species/2696	
Anura	Telmatobiidae		Telmatobius		espadai		Telmatobius espadai			6736	http://amphibiaweb.org/species/6736	
Anura	Telmatobiidae		Telmatobius		fronteriensis		Telmatobius fronteriensis			5973	http://amphibiaweb.org/species/5973	
Anura	Telmatobiidae		Telmatobius		gigas		Telmatobius gigas			5975	http://amphibiaweb.org/species/5975	
Anura	Telmatobiidae		Telmatobius		halli		Telmatobius halli			2697	http://amphibiaweb.org/species/2697	
Anura	Telmatobiidae		Telmatobius		hauthali		Telmatobius hauthali			2698	http://amphibiaweb.org/species/2698	
Anura	Telmatobiidae		Telmatobius		hintoni		Telmatobius hintoni			6734	http://amphibiaweb.org/species/6734	
Anura	Telmatobiidae		Telmatobius		hockingi		Telmatobius hockingi			2699	http://amphibiaweb.org/species/2699	
Anura	Telmatobiidae		Telmatobius		huayra		Telmatobius huayra			6072	http://amphibiaweb.org/species/6072	
Anura	Telmatobiidae		Telmatobius		hypselocephalus		Telmatobius hypselocephalus			2700	http://amphibiaweb.org/species/2700	
Anura	Telmatobiidae		Telmatobius		ignavus		Telmatobius ignavus			2701	http://amphibiaweb.org/species/2701	
Anura	Telmatobiidae		Telmatobius		intermedius		Telmatobius intermedius			2702	http://amphibiaweb.org/species/2702	
Anura	Telmatobiidae		Telmatobius		jelskii		Telmatobius jelskii			2704	http://amphibiaweb.org/species/2704	
Anura	Telmatobiidae		Telmatobius		laticeps		Telmatobius laticeps			2706	http://amphibiaweb.org/species/2706	
Anura	Telmatobiidae		Telmatobius		latirostris		Telmatobius latirostris			2707	http://amphibiaweb.org/species/2707	
Anura	Telmatobiidae		Telmatobius		marmoratus		Telmatobius marmoratus			2708	http://amphibiaweb.org/species/2708	
Anura	Telmatobiidae		Telmatobius		mayoloi		Telmatobius mayoloi			2709	http://amphibiaweb.org/species/2709	
Anura	Telmatobiidae		Telmatobius		mendelsoni					7926	http://amphibiaweb.org/species/7926	
Anura	Telmatobiidae		Telmatobius		necopinus		Telmatobius necopinus			2710	http://amphibiaweb.org/species/2710	
Anura	Telmatobiidae		Telmatobius		niger		Telmatobius niger		Telmatobius cinereus	2711	http://amphibiaweb.org/species/2711	
Anura	Telmatobiidae		Telmatobius		oxycephalus		Telmatobius oxycephalus			2712	http://amphibiaweb.org/species/2712	
Anura	Telmatobiidae		Telmatobius		pefauri		Telmatobius pefauri			2713	http://amphibiaweb.org/species/2713	
Anura	Telmatobiidae		Telmatobius		peruvianus		Telmatobius peruvianus			2714	http://amphibiaweb.org/species/2714	
Anura	Telmatobiidae		Telmatobius		philippii		Telmatobius philippii			6080	http://amphibiaweb.org/species/6080	
Anura	Telmatobiidae		Telmatobius		pinguiculus		Telmatobius pinguiculus			2715	http://amphibiaweb.org/species/2715	
Anura	Telmatobiidae		Telmatobius		pisanoi		Telmatobius pisanoi			6167	http://amphibiaweb.org/species/6167	
Anura	Telmatobiidae		Telmatobius		platycephalus		Telmatobius platycephalus			2717	http://amphibiaweb.org/species/2717	
Anura	Telmatobiidae		Telmatobius		punctatus		Telmatobius punctatus			6840	http://amphibiaweb.org/species/6840	
Anura	Telmatobiidae		Telmatobius		rimac		Telmatobius rimac			2718	http://amphibiaweb.org/species/2718	
Anura	Telmatobiidae		Telmatobius		rubigo					7280	http://amphibiaweb.org/species/7280	
Anura	Telmatobiidae		Telmatobius		sanborni		Telmatobius sanborni			6735	http://amphibiaweb.org/species/6735	
Anura	Telmatobiidae		Telmatobius		schreiteri		Telmatobius schreiteri			2719	http://amphibiaweb.org/species/2719	
Anura	Telmatobiidae		Telmatobius		scrocchii		Telmatobius scrocchii			2720	http://amphibiaweb.org/species/2720	
Anura	Telmatobiidae		Telmatobius		sibiricus		Telmatobius sibiricus			6083	http://amphibiaweb.org/species/6083	
Anura	Telmatobiidae		Telmatobius		simonsi		Telmatobius simonsi			2721	http://amphibiaweb.org/species/2721	
Anura	Telmatobiidae		Telmatobius		stephani		Telmatobius stephani			2722	http://amphibiaweb.org/species/2722	
Anura	Telmatobiidae		Telmatobius		thompsoni		Telmatobius thompsoni			2723	http://amphibiaweb.org/species/2723	
Anura	Telmatobiidae		Telmatobius		timens		Telmatobius timens			6653	http://amphibiaweb.org/species/6653	
Anura	Telmatobiidae		Telmatobius		truebae		Telmatobius truebae			2724	http://amphibiaweb.org/species/2724	
Anura	Telmatobiidae		Telmatobius		vellardi		Telmatobius vellardi			2725	http://amphibiaweb.org/species/2725	
Anura	Telmatobiidae		Telmatobius		verrucosus		Telmatobius verrucosus		Telmatobius jahuira	6739	http://amphibiaweb.org/species/6739	
Anura	Telmatobiidae		Telmatobius		vilamensis		Telmatobius vilamensis			6101	http://amphibiaweb.org/species/6101	
Anura	Telmatobiidae		Telmatobius		yuracare		Telmatobius yuracare			2726	http://amphibiaweb.org/species/2726	
Anura	Telmatobiidae		Telmatobius		zapahuirensis		Telmatobius zapahuirensis			2727	http://amphibiaweb.org/species/2727	
Anura	Uncertain		Crossodactylodes		bokermanni		Crossodactylodes bokermanni			2587	http://amphibiaweb.org/species/2587	
Anura	Uncertain		Crossodactylodes		izecksohni		Crossodactylodes izecksohni			2588	http://amphibiaweb.org/species/2588	
Anura	Uncertain		Crossodactylodes		pintoi		Crossodactylodes pintoi			2589	http://amphibiaweb.org/species/2589	
Anura	Uncertain		Rupirana		cardosoi		Rupirana cardosoi			5515	http://amphibiaweb.org/species/5515	
Anura	Uncertain		Zachaenus		carvalhoi		Zachaenus carvalhoi			2739	http://amphibiaweb.org/species/2739	
Anura	Uncertain		Zachaenus		parvulus		Zachaenus parvulus			2740	http://amphibiaweb.org/species/2740	
Anura	Uncertain		Zachaenus		roseus		Zachaenus roseus			2741	http://amphibiaweb.org/species/2741	
Caudata	Ambystomatidae		Ambystoma		altamirani		Ambystoma altamirani		Rhyacosiredon altamirani, Rhyacosiredon zempoalaensis	3826	http://amphibiaweb.org/species/3826	
Caudata	Ambystomatidae		Ambystoma		amblycephalum		Ambystoma amblycephalum			3823	http://amphibiaweb.org/species/3823	
Caudata	Ambystomatidae		Ambystoma		andersoni		Ambystoma andersoni			3824	http://amphibiaweb.org/species/3824	
Caudata	Ambystomatidae		Ambystoma		annulatum	Ringed Salamander	Ambystoma annulatum		Amblystoma annulatum	3825	http://amphibiaweb.org/species/3825	
Caudata	Ambystomatidae		Ambystoma		barbouri	Streamside Salamander	Ambystoma barbouri			3827	http://amphibiaweb.org/species/3827	
Caudata	Ambystomatidae		Ambystoma		bishopi	Reticulated Flatwoods Salamander	Ambystoma bishopi			6881	http://amphibiaweb.org/species/6881	
Caudata	Ambystomatidae		Ambystoma		bombypellum		Ambystoma bombypellum			3828	http://amphibiaweb.org/species/3828	
Caudata	Ambystomatidae		Ambystoma		californiense	California Tiger Salamander	Ambystoma californiense		Ambyostoma californiense	3829	http://amphibiaweb.org/species/3829	
