order	family	subfamily	genus	subgenus	species	spauthor	year_described	common_name	gaa_name	synonymies	itis_names	iucn	isocc	intro_isocc	aweb_uid	uri/guid	taxon_notes_public
Anura	Megophryidae	Leptobrachiinae	Oreolalax		jingdongensis	Ma, Yang & Li, 1983		Jingdong Toothed Toad	Oreolalax jingdongensis			Vulnerable (VU)	CN		5300	https://amphibiaweb.org/species/5300	
Anura	Megophryidae	Leptobrachiinae	Oreolalax		liangbeiensis	Liu & Fei, 1979		Liangbei Toothed Toad	Oreolalax liangbeiensis			Critically Endangered (CR)	CN		5304	https://amphibiaweb.org/species/5304	
Anura	Megophryidae	Leptobrachiinae	Oreolalax		lichuanensis	Hu & Fei, 1979		Lichuan Toothed Toad	Oreolalax lichuanensis			Least Concern (LC)	CN		5310	https://amphibiaweb.org/species/5310	
Anura	Megophryidae	Leptobrachiinae	Oreolalax		longmenmontis	Hou, Shi, Hu, Deng, Jiang, Xie & Wang, 2020	2020	English: Longmen Mountains toothed toad; Chinese: long men shan chi chan					CN		9174	https://amphibiaweb.org/species/9174	
Anura	Megophryidae	Leptobrachiinae	Oreolalax		major	(Liu & Hu, 1960)		Large Toothed Toad	Oreolalax major			Least Concern (LC)	CN		5305	https://amphibiaweb.org/species/5305	
Anura	Megophryidae	Leptobrachiinae	Oreolalax		multipunctatus	Wu, Zhao, Inger & Shaffer, 1993		Spotted Toothed Toad	Oreolalax multipunctatus			Endangered (EN)	CN		5311	https://amphibiaweb.org/species/5311	
Anura	Megophryidae	Leptobrachiinae	Oreolalax		nanjiangensis	Fei & Ye, 1999		Nankiang Toothed Toad	Oreolalax nanjiangensis			Vulnerable (VU)	CN		5313	https://amphibiaweb.org/species/5313	
Anura	Megophryidae	Leptobrachiinae	Oreolalax		omeimontis	(Liu & Hu, 1960)		Omei Toothed Toad	Oreolalax omeimontis			Endangered (EN)	CN		5312	https://amphibiaweb.org/species/5312	
Anura	Megophryidae	Leptobrachiinae	Oreolalax		pingii	(Liu, 1943)		Ping's Toothed Toad	Oreolalax pingii			Endangered (EN)	CN		5307	https://amphibiaweb.org/species/5307	
Anura	Megophryidae	Leptobrachiinae	Oreolalax		popei	(Liu, 1947)		Baoxing Toothed Toad	Oreolalax popei			Least Concern (LC)	CN		5314	https://amphibiaweb.org/species/5314	
Anura	Megophryidae	Leptobrachiinae	Oreolalax		puxiongensis	Liu & Fei, 1979		Puxiong Toothed Toad	Oreolalax puxiongensis			Endangered (EN)	CN		5308	https://amphibiaweb.org/species/5308	
Anura	Megophryidae	Leptobrachiinae	Oreolalax		rhodostigmatus	Hu & Fei, 1979		Red-spotted Toothed Toad	Oreolalax rhodostigmatus			Vulnerable (VU)	CN		5315	https://amphibiaweb.org/species/5315	
Anura	Megophryidae	Leptobrachiinae	Oreolalax		rugosus	(Liu, 1943)		Warty Toothed Toad	Oreolalax rugosus			Least Concern (LC)	CN		5301	https://amphibiaweb.org/species/5301	
Anura	Megophryidae	Leptobrachiinae	Oreolalax		schmidti	(Liu, 1947)		Webless Toothed Toad	Oreolalax schmidti			Near Threatened (NT)	CN		5309	https://amphibiaweb.org/species/5309	
Anura	Megophryidae	Leptobrachiinae	Oreolalax		sterlingae	Nguyen, Phung, Le, Ziegler & Böhme, 2013	2013	Sterling's Toothed Toad	Oreolalax sterlingae			Critically Endangered (CR)	VN		8524	https://amphibiaweb.org/species/8524	
Anura	Megophryidae	Leptobrachiinae	Oreolalax		weigoldi	(Vogt, 1924)		Weigold Toothed Toad	Oreolalax weigoldi			Data Deficient (DD)	CN		5306	https://amphibiaweb.org/species/5306	
Anura	Megophryidae	Leptobrachiinae	Oreolalax		xiangchengensis	Fei & Huang, 1983		Xiangcheng Toothed Toad	Oreolalax xiangchengensis			Least Concern (LC)	CN		5302	https://amphibiaweb.org/species/5302	
Anura	Megophryidae	Leptobrachiinae	Scutiger		adungensis	Dubois, 1979			Scutiger adungensis			Data Deficient (DD)	MM		2510	https://amphibiaweb.org/species/2510	
Anura	Megophryidae	Leptobrachiinae	Scutiger		bhutanensis	Delorme & Dubois, 2001			Scutiger bhutanensis			Data Deficient (DD)	BT		5927	https://amphibiaweb.org/species/5927	
Anura	Megophryidae	Leptobrachiinae	Scutiger		boulengeri	(Bedriaga, 1898)		Xizang Alpine Toad, Boulenger's Lazy Toad	Scutiger boulengeri			Least Concern (LC)	CN,IN,NP		2511	https://amphibiaweb.org/species/2511	
Anura	Megophryidae	Leptobrachiinae	Scutiger		brevipes	(Liu, 1950)			Scutiger brevipes			Data Deficient (DD)	CN		5653	https://amphibiaweb.org/species/5653	
Anura	Megophryidae	Leptobrachiinae	Scutiger		chintingensis	Liu & Hu, 1960		Chinting Alpine Toad	Scutiger chintingensis			Vulnerable (VU)	CN		2512	https://amphibiaweb.org/species/2512	
Anura	Megophryidae	Leptobrachiinae	Scutiger		ghunsa		2019	Ghunsa alpine toad; Ghunsa High Altitude Toad; Nepali Name: Ghunsa Khasre Bhyaguto; 					NP		9096	https://amphibiaweb.org/species/9096	
Anura	Megophryidae	Leptobrachiinae	Scutiger		glandulatus	(Liu, 1950)		Chest Gland Cat-eyed Toad	Scutiger glandulatus			Least Concern (LC)	CN		2514	https://amphibiaweb.org/species/2514	
Anura	Megophryidae	Leptobrachiinae	Scutiger		gongshanensis	Yang, Su In Yang, Su & Li, 1979		Gongshan Cat-eyed Toad	Scutiger gongshanensis			Least Concern (LC)	CN		2515	https://amphibiaweb.org/species/2515	
Anura	Megophryidae	Leptobrachiinae	Scutiger		jiulongensis	Fei, Ye & Jiang, 1995		Jiulong Cat-eyed Toad	Scutiger jiulongensis			Endangered (EN)	CN		5298	https://amphibiaweb.org/species/5298	
Anura	Megophryidae	Leptobrachiinae	Scutiger		liupanensis	Huang, 1985		Liupan Alpine Toad	Scutiger liupanensis			Endangered (EN)	CN		2519	https://amphibiaweb.org/species/2519	
Anura	Megophryidae	Leptobrachiinae	Scutiger		maculatus	(Liu, 1950)		Piebald Alpine Toad	Scutiger maculatus			Critically Endangered (CR)	CN		2520	https://amphibiaweb.org/species/2520	
Anura	Megophryidae	Leptobrachiinae	Scutiger		mammatus	(Günther, 1896)		Chest Spiny Cat-eyed Toad	Scutiger mammatus			Least Concern (LC)	CN		2522	https://amphibiaweb.org/species/2522	
Anura	Megophryidae	Leptobrachiinae	Scutiger		muliensis	Fei & Ye, 1986		Muli Cat-eyed Toad	Scutiger muliensis			Endangered (EN)	CN		5297	https://amphibiaweb.org/species/5297	
Anura	Megophryidae	Leptobrachiinae	Scutiger		nepalensis	Dubois, 1974			Scutiger nepalensis			Vulnerable (VU)	NP		2524	https://amphibiaweb.org/species/2524	
Anura	Megophryidae	Leptobrachiinae	Scutiger		ningshanensis	Fang, 1985		Ningshan Alpine Toad	Scutiger ningshanensis			Endangered (EN)	CN		2525	https://amphibiaweb.org/species/2525	
Anura	Megophryidae	Leptobrachiinae	Scutiger		nyingchiensis	Fei		Nyingchi Alpine Toad	Scutiger nyingchiensis			Least Concern (LC)	CN,IN,NP,PK		2526	https://amphibiaweb.org/species/2526	
Anura	Megophryidae	Leptobrachiinae	Scutiger		occidentalis	Dubois, 1978	1978		Scutiger nyingchiensis	Scutiger nyingchiensis		Least Concern (LC)	IN,PK		8650	https://amphibiaweb.org/species/8650	
Anura	Megophryidae	Leptobrachiinae	Scutiger		pingwuensis	Liu & Tian, 1978		Pingwu Alpine Toad	Scutiger pingwuensis			Endangered (EN)	CN		2530	https://amphibiaweb.org/species/2530	
Anura	Megophryidae	Leptobrachiinae	Scutiger		sikimmensis	(Blyth, 1855)		Sikkim Alpine Toad	Scutiger sikimmensis			Least Concern (LC)	BT,CN,IN,NP		2536	https://amphibiaweb.org/species/2536	
Anura	Megophryidae	Leptobrachiinae	Scutiger		spinosus	Jiang, Wang, Li & Che, 2016	2016						CN		8442	https://amphibiaweb.org/species/8442	
Anura	Megophryidae	Leptobrachiinae	Scutiger		tengchongensis	Yang & Huang, 2019	2019	Tengchong Lazy Toad				Data Deficient (DD)	CN		8954	https://amphibiaweb.org/species/8954	
Anura	Megophryidae	Leptobrachiinae	Scutiger		tuberculatus	Liu & Fei, 1979		Round-tubercled Cat-eyed Toad	Scutiger tuberculatus			Vulnerable (VU)	CN		2537	https://amphibiaweb.org/species/2537	
Anura	Megophryidae	Leptobrachiinae	Scutiger		wanglangensis	Ye & Fei, 2007	2007					Vulnerable (VU)	CN		7634	https://amphibiaweb.org/species/7634	
Anura	Megophryidae	Leptobrachiinae	Scutiger		wuguanfui	Jiang, Rao, Yuan, Wang, Li, Hou, Che & Che, 2012	2012					Data Deficient (DD)	CN		7864	https://amphibiaweb.org/species/7864	
Anura	Megophryidae	Megophryinae	Atympanophrys		gigantica	(Liu, Hu and Yang, 1960)			Megophrys giganticus	Megophrys gigantica, Megophrys giganticus	Atympanophrys gigantica	Vulnerable (VU)	CN		5645	https://amphibiaweb.org/species/5645	
